Date/time,C1_Anem NRG 135 Deg-150m;wind_speed;Avg,C1_Anem NRG 135 Deg-150m;wind_speed;Max,C1_Anem NRG 135 Deg-150m;wind_speed;Min,C1_Anem NRG 135 Deg-150m;wind_speed;StdDev,C1_Anem NRG 135 Deg-150m;wind_speed;Count,C2_Anem NRG 315 Deg-150m;wind_speed;Avg,C2_Anem NRG 315 Deg-150m;wind_speed;Max,C2_Anem NRG 315 Deg-150m;wind_speed;Min,C2_Anem NRG 315 Deg-150m;wind_speed;StdDev,C2_Anem NRG 315 Deg-150m;wind_speed;Count,C3_Anem NRG 135 Deg-120m;wind_speed;Avg,C3_Anem NRG 135 Deg-120m;wind_speed;Max,C3_Anem NRG 135 Deg-120m;wind_speed;Min,C3_Anem NRG 135 Deg-120m;wind_speed;StdDev,C3_Anem NRG 135 Deg-120m;wind_speed;Count,C4_Anem NRG 135 Deg-100m;wind_speed;Avg,C4_Anem NRG 135 Deg-100m;wind_speed;Max,C4_Anem NRG 135 Deg-100m;wind_speed;Min,C4_Anem NRG 135 Deg-100m;wind_speed;StdDev,C4_Anem NRG 135 Deg-100m;wind_speed;Count,C5_Anem NRG 135 Deg-80m;wind_speed;Avg,C5_Anem NRG 135 Deg-80m;wind_speed;Max,C5_Anem NRG 135 Deg-80m;wind_speed;Min,C5_Anem NRG 135 Deg-80m;wind_speed;StdDev,C5_Anem NRG 135 Deg-80m;wind_speed;Count,C6_Anem NRG 135 Deg-50m;wind_speed;Avg,C6_Anem NRG 135 Deg-50m;wind_speed;Max,C6_Anem NRG 135 Deg-50m;wind_speed;Min,C6_Anem NRG 135 Deg-50m;wind_speed;StdDev,C6_Anem NRG 135 Deg-50m;wind_speed;Count,Label -C7_Anem NRG 135 Deg-30m;wind_speed;Avg,Label -C7_Anem NRG 135 Deg-30m;wind_speed;Max,Label -C7_Anem NRG 135 Deg-30m;wind_speed;Min,Label -C7_Anem NRG 135 Deg-30m;wind_speed;StdDev,Label -C7_Anem NRG 135 Deg-30m;wind_speed;Count,Label -C8_Anem NRG 135 Deg-10m;wind_speed;Avg,Label -C8_Anem NRG 135 Deg-10m;wind_speed;Max,Label -C8_Anem NRG 135 Deg-10m;wind_speed;Min,Label -C8_Anem NRG 135 Deg-10m;wind_speed;StdDev,Label -C8_Anem NRG 135 Deg-10m;wind_speed;Count,A1_Wind Vane 315 Deg -146m;wind_direction;Avg,A1_Wind Vane 315 Deg -146m;wind_direction;StdDev,A1_Wind Vane 315 Deg -146m;wind_direction;Count,A2_Wind Vane 315 Deg-118m;wind_direction;Avg,A2_Wind Vane 315 Deg-118m;wind_direction;StdDev,A2_Wind Vane 315 Deg-118m;wind_direction;Count,Wind vane 315Deg -98m;wind_direction;Avg,Wind vane 315Deg -98m;wind_direction;StdDev,Wind vane 315Deg -98m;wind_direction;Count,A9Wind Vane315 Deg-48m;wind_direction;Avg,A9Wind Vane315 Deg-48m;wind_direction;StdDev,A9Wind Vane315 Deg-48m;wind_direction;Count,A3.A4_Temp.A and Humidity # Galltec-120m;humidity;Avg,A3.A4_Temp.A and Humidity # Galltec-120m;humidity;Max,A3.A4_Temp.A and Humidity # Galltec-120m;humidity;Min,A3.A4_Temp.A and Humidity # Galltec-120m;humidity;StdDev,A3.A4_Temp.A and Humidity # Galltec-120m;humidity;Count,A5.A6_Temp.B and Humidity # Galltec-10m;humidity;Avg,A5.A6_Temp.B and Humidity # Galltec-10m;humidity;Max,A5.A6_Temp.B and Humidity # Galltec-10m;humidity;Min,A5.A6_Temp.B and Humidity # Galltec-10m;humidity;StdDev,A5.A6_Temp.B and Humidity # Galltec-10m;humidity;Count,A3.A4_Temp.A and Humidity # Galltec-120m;temperature;Avg,A3.A4_Temp.A and Humidity # Galltec-120m;temperature;Max,A3.A4_Temp.A and Humidity # Galltec-120m;temperature;Min,A3.A4_Temp.A and Humidity # Galltec-120m;temperature;StdDev,A3.A4_Temp.A and Humidity # Galltec-120m;temperature;Count,A5.A6_Temp.B and Humidity # Galltec-10m;temperature;Avg,A5.A6_Temp.B and Humidity # Galltec-10m;temperature;Max,A5.A6_Temp.B and Humidity # Galltec-10m;temperature;Min,A5.A6_Temp.B and Humidity # Galltec-10m;temperature;StdDev,A5.A6_Temp.B and Humidity # Galltec-10m;temperature;Count,A7_NRG #BP65-120m;air_pressure;Avg,A7_NRG #BP65-120m;air_pressure;Max,A7_NRG #BP65-120m;air_pressure;Min,A7_NRG #BP65-120m;air_pressure;StdDev,A7_NRG #BP65-120m;air_pressure;Count,A10 NRG BP65 Barometer10m;air_pressure;Avg,A10 NRG BP65 Barometer10m;air_pressure;Max,A10 NRG BP65 Barometer10m;air_pressure;Min,A10 NRG BP65 Barometer10m;air_pressure;StdDev,A10 NRG BP65 Barometer10m;air_pressure;Count,Solar Sensor;solar_irradiance;Avg,Solar Sensor;solar_irradiance;Max,Solar Sensor;solar_irradiance;Min,Solar Sensor;solar_irradiance;StdDev,Solar Sensor;solar_irradiance;Count,A1;Avg,A1;Max,A1;Min,A1;StdDev,A1;Count,A2;Avg,A2;Max,A2;Min,A2;StdDev,A2;Count,A3;Avg,A3;Max,A3;Min,A3;StdDev,A3;Count,A4;Avg,A4;Max,A4;Min,A4;StdDev,A4;Count,A5;Avg,A5;Max,A5;Min,A5;StdDev,A5;Count,A6;Avg,A6;Max,A6;Min,A6;StdDev,A6;Count,A7;Avg,A7;Max,A7;Min,A7;StdDev,A7;Count,A8;Avg,A8;Max,A8;Min,A8;StdDev,A8;Count,A9;Avg,A9;Max,A9;Min,A9;StdDev,A9;Count,A10;Avg,A10;Max,A10;Min,A10;StdDev,A10;Count,A11;Avg,A11;Max,A11;Min,A11;StdDev,A11;Count,C1;Avg,C1;Max,C1;Min,C1;StdDev,C1;Count,C2;Avg,C2;Max,C2;Min,C2;StdDev,C2;Count,C3;Avg,C3;Max,C3;Min,C3;StdDev,C3;Count,C4;Avg,C4;Max,C4;Min,C4;StdDev,C4;Count,C5;Avg,C5;Max,C5;Min,C5;StdDev,C5;Count,C6;Avg,C6;Max,C6;Min,C6;StdDev,C6;Count,C7;Avg,C7;Max,C7;Min,C7;StdDev,C7;Count,C8;Avg,C8;Max,C8;Min,C8;StdDev,C8;Count,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T;Avg,addr
2026-07-07 02:20:00,8.892,11.7,6.4,0.929,600,8.931,11.7,6.4,0.890,600,8.302,11.0,6.4,0.776,600,7.952,10.2,5.7,0.835,600,7.285,9.5,4.9,0.852,600,6.614,8.7,4.9,0.704,600,5.537,8.7,3.4,0.795,600,2.959,6.5,0.4,1.678,600,206.4836,4.8841,600,204.9684,5.2947,600,205.7590,5.4393,600,202.1032,5.6998,600,82.2024,82.98,81.10,0.4955,600,81.5189,82.04,80.36,0.3941,600,28.56942,28.696,28.484,0.06223,600,28.13901,28.233,28.062,0.04238,600,988.3430,989.51,988.11,0.1655,600,999.0175,999.17,998.76,0.0697,600,1.0034,1.24,0.97,0.0383,600,1.706114,1.8507,1.5670,0.033091,600,1.697660,1.8168,1.5838,0.035813,600,0.5856942,0.58696,0.58484,0.0006223,600,0.822024,0.8298,0.8110,0.004955,600,0.5813901,0.58233,0.58062,0.0004238,600,0.815189,0.8204,0.8036,0.003941,600,2.023828,2.0286,2.0229,0.000679,600,1.704427,1.8339,1.5862,0.036946,600,1.678749,1.8524,1.4992,0.038619,600,2.067594,2.0682,2.0665,0.000286,600,0.0006271,0.00077,0.00060,0.0000239,600,11.27,15,8,1.22,600,11.32,15,8,1.17,600,10.45,14,8,1.02,600,10.01,13,7,1.09,600,9.12,12,6,1.12,600,8.20,11,6,0.93,600,6.83,11,4,1.05,600,3.33,8,0,2.22,600,12.9341,13.05,12.88,22.10,25,20,28.27,346083
2026-07-07 02:30:00,9.514,12.5,7.2,1.039,600,9.571,12.5,7.2,1.051,600,8.808,12.5,7.2,0.921,600,8.595,11.0,6.4,0.876,600,8.078,11.0,6.4,0.798,600,7.450,10.3,5.7,0.765,600,6.460,8.7,3.4,0.870,600,3.942,7.2,0.4,1.520,600,204.8224,5.5933,600,202.9202,5.3137,600,203.9739,5.4988,600,200.1359,5.4736,600,80.4928,81.27,80.00,0.3172,600,79.5952,80.63,78.96,0.4777,600,28.78709,28.824,28.696,0.03124,600,28.38800,28.505,28.229,0.08354,600,988.4142,989.67,987.95,0.2567,600,999.0612,999.25,998.84,0.0705,600,1.0094,1.18,0.97,0.0380,600,1.694882,1.8060,1.5821,0.037889,600,1.683830,1.7973,1.5919,0.035942,600,0.5878709,0.58824,0.58696,0.0003124,600,0.804928,0.8127,0.8000,0.003172,600,0.5838800,0.58505,0.58229,0.0008354,600,0.795952,0.8063,0.7896,0.004777,600,2.024120,2.0293,2.0222,0.001053,600,1.692315,1.8185,1.5838,0.037347,600,1.665444,1.7785,1.5304,0.037074,600,2.067773,2.0685,2.0669,0.000289,600,0.0006309,0.00074,0.00060,0.0000238,600,12.09,16,9,1.37,600,12.16,16,9,1.39,600,11.11,16,9,1.21,600,10.86,14,8,1.15,600,10.16,14,8,1.05,600,9.30,13,7,1.01,600,8.04,11,4,1.15,600,4.64,9,0,2.01,600,12.9327,13.11,12.88,22.06,24,20,28.10,346160
2026-07-07 02:40:00,10.420,13.3,7.9,1.309,600,10.510,14.0,7.2,1.337,600,9.653,12.5,6.4,1.145,600,9.270,12.5,7.2,1.080,600,8.628,11.8,6.4,0.930,600,7.700,11.8,4.9,1.056,600,6.537,9.5,4.2,1.177,600,4.188,8.0,0.4,1.479,600,205.1961,5.9894,600,203.8927,5.4945,600,204.5904,5.3704,600,201.1409,6.6147,600,79.7718,80.13,79.32,0.2050,600,78.4713,78.99,77.58,0.2948,600,28.84931,28.897,28.820,0.01818,600,28.56010,28.619,28.501,0.03068,600,988.3304,989.59,987.70,0.2451,600,999.0077,999.17,998.76,0.0799,600,1.0111,1.18,0.97,0.0340,600,1.697395,1.8000,1.5398,0.040587,600,1.690391,1.7886,1.5788,0.037162,600,0.5884931,0.58897,0.58820,0.0001818,600,0.797718,0.8013,0.7932,0.002050,600,0.5856010,0.58619,0.58501,0.0003068,600,0.784713,0.7899,0.7758,0.002948,600,2.023776,2.0289,2.0212,0.001005,600,1.696495,1.8164,1.5935,0.036477,600,1.672213,1.8195,1.5120,0.044812,600,2.067553,2.0682,2.0665,0.000328,600,0.0006319,0.00074,0.00060,0.0000213,600,13.28,17,10,1.72,600,13.40,18,9,1.76,600,12.23,16,8,1.51,600,11.74,16,9,1.42,600,10.88,15,8,1.22,600,9.63,15,6,1.39,600,8.14,12,5,1.55,600,4.96,10,0,1.96,600,12.9330,13.12,12.86,22.04,26,18,28.19,346237
2026-07-07 02:50:00,11.625,16.3,9.4,1.073,600,11.618,15.5,9.4,1.088,600,11.190,14.8,8.7,1.095,600,10.953,14.8,7.9,1.083,600,10.316,13.3,8.0,1.049,600,9.263,12.5,5.7,1.170,600,7.844,11.0,4.2,1.220,600,4.987,8.7,0.4,1.278,600,207.1826,4.8431,600,204.8674,5.1516,600,205.9598,5.4083,600,203.6605,6.4166,600,79.0025,79.46,78.75,0.1879,600,77.1644,77.75,76.71,0.2956,600,28.94709,28.975,28.894,0.02245,600,28.71784,28.783,28.615,0.05254,600,988.3120,989.51,987.79,0.2742,600,998.9884,999.25,998.76,0.0831,600,1.0141,1.18,0.97,0.0352,600,1.710859,1.8117,1.6295,0.032807,600,1.696983,1.8221,1.6147,0.034846,600,0.5894709,0.58975,0.58894,0.0002245,600,0.790025,0.7946,0.7875,0.001879,600,0.5871784,0.58783,0.58615,0.0005254,600,0.771644,0.7775,0.7671,0.002956,600,2.023701,2.0286,2.0215,0.001124,600,1.705801,1.8470,1.6174,0.036738,600,1.689299,1.8732,1.5217,0.043483,600,2.067474,2.0685,2.0665,0.000341,600,0.0006338,0.00074,0.00060,0.0000220,600,14.86,21,12,1.41,600,14.86,20,12,1.43,600,14.25,19,11,1.44,600,13.95,19,10,1.42,600,13.09,17,10,1.38,600,11.70,16,7,1.54,600,9.87,14,5,1.61,600,6.02,11,0,1.69,600,12.9303,13.02,12.88,22.09,27,19,28.49,346314
2026-07-07 03:00:00,10.580,13.3,7.9,0.994,600,10.647,13.2,8.7,0.959,600,9.994,13.3,8.0,0.973,600,9.743,12.5,6.4,1.000,600,9.159,12.5,5.7,1.117,600,8.290,11.8,3.4,1.214,600,7.041,10.2,3.4,1.248,600,4.729,8.0,0.4,1.296,600,205.7545,4.9555,600,203.6065,4.8476,600,204.6577,5.1331,600,202.4525,6.5977,600,79.2442,79.69,78.79,0.2303,600,77.2509,77.81,76.84,0.2620,600,28.89343,28.958,28.844,0.03237,600,28.73927,28.777,28.672,0.02703,600,988.3240,989.51,987.87,0.2623,600,998.9373,999.17,998.68,0.0763,600,1.0129,1.18,0.97,0.0343,600,1.701176,1.7819,1.5979,0.033567,600,1.688449,1.7876,1.5737,0.032788,600,0.5889343,0.58958,0.58844,0.0003237,600,0.792442,0.7969,0.7879,0.002303,600,0.5873927,0.58777,0.58672,0.0002703,600,0.772509,0.7781,0.7684,0.002620,600,2.023750,2.0286,2.0219,0.001075,600,1.696926,1.7976,1.5882,0.034860,600,1.681057,1.8406,1.4566,0.044733,600,2.067265,2.0682,2.0662,0.000313,600,0.0006331,0.00074,0.00060,0.0000215,600,13.49,17,10,1.30,600,13.58,17,11,1.26,600,12.68,17,10,1.28,600,12.36,16,8,1.31,600,11.58,16,7,1.47,600,10.41,15,4,1.60,600,8.81,13,4,1.65,600,5.68,10,0,1.72,600,12.9295,12.98,12.88,22.07,24,19,28.82,346391
2026-07-07 03:10:00,9.956,13.3,7.9,0.991,600,10.000,13.2,7.9,0.974,600,9.256,12.5,7.2,0.905,600,8.899,12.5,6.4,0.918,600,8.310,11.0,6.4,0.873,600,7.383,9.5,4.9,1.018,600,6.037,9.5,3.4,1.115,600,3.640,7.2,0.4,1.458,600,204.3201,4.6003,600,201.8164,4.6987,600,202.1217,4.6330,600,196.8168,6.0968,600,80.6229,82.48,79.56,0.8502,600,79.4239,82.45,77.85,1.4066,600,28.73099,28.847,28.558,0.08969,600,28.56946,28.679,28.384,0.08036,600,988.3255,989.51,987.95,0.2017,600,998.9620,999.25,998.84,0.0736,600,1.0113,1.18,0.97,0.0356,600,1.691487,1.7889,1.5942,0.031160,600,1.676377,1.7762,1.5902,0.031780,600,0.5873099,0.58847,0.58558,0.0008969,600,0.806229,0.8248,0.7956,0.008502,600,0.5856946,0.58679,0.58384,0.0008036,600,0.794239,0.8245,0.7785,0.014066,600,2.023756,2.0286,2.0222,0.000827,600,1.679751,1.7903,1.5888,0.031463,600,1.642978,1.7614,1.4955,0.041302,600,2.067366,2.0685,2.0669,0.000302,600,0.0006321,0.00074,0.00060,0.0000223,600,12.67,17,10,1.30,600,12.73,17,10,1.28,600,11.70,16,9,1.19,600,11.25,16,8,1.20,600,10.46,14,8,1.14,600,9.21,12,6,1.34,600,7.48,12,4,1.47,600,4.24,9,0,1.93,600,12.9292,12.98,12.88,22.10,25,19,28.94,346468
2026-07-07 03:20:00,10.854,13.3,7.9,0.901,600,10.869,13.2,7.9,0.911,600,10.138,12.5,8.0,0.790,600,9.761,12.5,7.9,0.779,600,9.138,11.8,7.2,0.637,600,8.188,10.3,5.7,0.738,600,6.732,9.5,4.2,0.834,600,4.117,7.2,0.4,1.338,600,206.0284,4.3907,600,203.0616,4.4610,600,203.1204,4.4283,600,195.7577,4.9000,600,82.9624,83.69,82.14,0.3794,600,84.5120,85.97,82.45,1.0120,600,28.50178,28.562,28.464,0.02212,600,28.14283,28.391,27.968,0.12209,600,988.4010,989.67,987.95,0.2686,600,999.0687,999.33,998.84,0.0753,600,1.0103,1.18,0.97,0.0353,600,1.703036,1.7869,1.5724,0.029745,600,1.684780,1.7913,1.5851,0.030172,600,0.5850178,0.58562,0.58464,0.0002212,600,0.829624,0.8369,0.8214,0.003794,600,0.5814283,0.58391,0.57968,0.0012209,600,0.845120,0.8597,0.8245,0.010120,600,2.024065,2.0293,2.0222,0.001101,600,1.686525,1.8121,1.5905,0.030074,600,1.635831,1.7416,1.4982,0.033191,600,2.067803,2.0689,2.0669,0.000309,600,0.0006314,0.00074,0.00060,0.0000220,600,13.85,17,10,1.18,600,13.87,17,10,1.20,600,12.87,16,10,1.04,600,12.38,16,10,1.02,600,11.55,15,9,0.84,600,10.28,13,7,0.97,600,8.40,12,5,1.10,600,4.87,9,0,1.77,600,12.9286,12.99,12.88,22.08,24,20,28.98,346547
2026-07-07 03:30:00,10.131,12.5,7.9,0.914,600,10.204,12.5,7.9,0.923,600,9.378,11.8,8.0,0.813,600,9.312,11.0,7.2,0.648,600,8.883,11.0,7.2,0.605,600,8.291,10.3,6.5,0.584,600,7.077,9.5,4.2,0.842,600,4.443,7.2,0.4,1.212,600,205.5330,4.5791,600,202.3366,4.8402,600,201.4681,4.2816,600,194.5390,4.1218,600,83.8168,85.00,83.05,0.5144,600,86.3454,86.71,85.97,0.2108,600,28.46047,28.518,28.347,0.05537,600,27.90610,27.971,27.863,0.02527,600,988.4002,989.67,988.03,0.2022,600,999.0975,999.33,998.92,0.0710,600,1.0057,1.18,0.97,0.0370,600,1.699707,1.8007,1.6231,0.031017,600,1.679897,1.7852,1.5945,0.032739,600,0.5846047,0.58518,0.58347,0.0005537,600,0.838168,0.8500,0.8305,0.005144,600,0.5790610,0.57971,0.57863,0.0002527,600,0.863454,0.8671,0.8597,0.002108,600,2.024062,2.0293,2.0226,0.000829,600,1.675311,1.7543,1.5966,0.029071,600,1.627603,1.7194,1.5298,0.027909,600,2.067921,2.0689,2.0672,0.000291,600,0.0006285,0.00074,0.00060,0.0000231,600,12.90,16,10,1.20,600,12.99,16,10,1.22,600,11.86,15,10,1.07,600,11.79,14,9,0.85,600,11.21,14,9,0.79,600,10.41,13,8,0.77,600,8.86,12,5,1.11,600,5.30,9,0,1.61,600,12.9293,13.00,12.82,22.04,24,20,28.95,346624
2026-07-07 03:40:00,10.527,12.5,8.7,0.698,600,10.605,12.5,8.7,0.679,600,9.960,11.8,8.0,0.642,600,9.633,11.0,7.9,0.637,600,8.956,11.0,7.2,0.688,600,7.733,9.5,4.9,0.809,600,6.369,8.7,3.4,1.036,600,4.186,7.2,0.4,1.177,600,202.9835,3.2827,600,198.8906,3.2702,600,198.6066,3.2264,600,197.0093,5.4115,600,86.3605,87.65,84.73,0.8144,600,87.0252,87.35,86.68,0.2096,600,28.20112,28.354,28.078,0.09124,600,27.83331,27.870,27.796,0.02111,600,988.4549,989.75,987.95,0.2510,600,999.0778,999.33,998.76,0.0752,600,1.0074,1.18,0.97,0.0379,600,1.682448,1.7587,1.6096,0.022231,600,1.656601,1.7124,1.5778,0.022112,600,0.5820112,0.58354,0.58078,0.0009124,600,0.863605,0.8765,0.8473,0.008144,600,0.5783331,0.57870,0.57796,0.0002111,600,0.870252,0.8735,0.8668,0.002096,600,2.024286,2.0296,2.0222,0.001029,600,1.655901,1.7194,1.5835,0.021905,600,1.644304,1.7715,1.5365,0.036651,600,2.067841,2.0689,2.0665,0.000308,600,0.0006297,0.00074,0.00060,0.0000237,600,13.42,16,11,0.92,600,13.52,16,11,0.89,600,12.63,15,10,0.85,600,12.21,14,10,0.83,600,11.31,14,9,0.90,600,9.68,12,6,1.07,600,7.92,11,4,1.37,600,4.96,9,0,1.56,600,12.9280,13.09,12.87,22.10,27,19,28.85,346701
2026-07-07 03:50:00,10.305,11.7,8.7,0.632,600,10.365,12.5,8.7,0.625,600,9.809,11.8,8.0,0.690,600,9.508,11.0,7.9,0.665,600,8.836,11.0,7.2,0.661,600,8.097,10.3,4.9,0.750,600,6.749,9.5,4.2,0.915,600,4.311,7.2,0.4,1.396,600,206.0495,3.0493,600,203.1355,3.1867,600,203.5580,3.1062,600,201.4145,4.5935,600,87.7891,88.22,87.28,0.2060,600,87.2578,87.41,87.15,0.0633,600,28.11939,28.139,28.092,0.01059,600,27.81862,27.840,27.790,0.01426,600,988.5224,989.67,988.11,0.2104,600,999.2150,999.41,999.09,0.0611,600,1.0073,1.18,0.97,0.0352,600,1.703185,1.7906,1.6117,0.020651,600,1.685271,1.7412,1.6053,0.021548,600,0.5811939,0.58139,0.58092,0.0001059,600,0.877891,0.8822,0.8728,0.002060,600,0.5781862,0.57840,0.57790,0.0001426,600,0.872578,0.8741,0.8715,0.000633,600,2.024563,2.0293,2.0229,0.000863,600,1.689480,1.7557,1.6331,0.021088,600,1.674089,1.7644,1.5670,0.031103,600,2.068403,2.0692,2.0679,0.000251,600,0.0006295,0.00074,0.00060,0.0000220,600,13.13,15,11,0.83,600,13.21,16,11,0.82,600,12.43,15,10,0.91,600,12.05,14,10,0.87,600,11.15,14,9,0.87,600,10.16,13,6,0.99,600,8.42,12,5,1.21,600,5.12,9,0,1.85,600,12.9267,13.03,12.88,22.14,29,19,28.62,346778
2026-07-07 04:00:00,10.751,12.5,9.4,0.581,600,10.807,12.5,9.4,0.580,600,10.284,11.8,8.0,0.616,600,10.008,11.8,7.9,0.651,600,9.383,11.0,7.2,0.672,600,8.665,10.3,5.7,0.754,600,7.373,9.5,4.2,0.998,600,4.989,8.0,0.4,1.161,600,204.5682,2.7778,600,201.6150,3.1004,600,202.6195,3.0111,600,201.5385,3.9132,600,88.2820,88.66,87.92,0.1448,600,87.4387,87.58,87.31,0.0631,600,28.12684,28.186,28.078,0.03492,600,27.82255,27.850,27.810,0.00923,600,988.6316,989.83,988.20,0.2493,600,999.3045,999.66,999.09,0.0859,600,1.0076,1.13,0.97,0.0353,600,1.693165,1.7594,1.6261,0.018811,600,1.675002,1.7315,1.6046,0.020963,600,0.5812684,0.58186,0.58078,0.0003492,600,0.882820,0.8866,0.8792,0.001448,600,0.5782255,0.57850,0.57810,0.0000923,600,0.874387,0.8758,0.8731,0.000631,600,2.025011,2.0299,2.0232,0.001022,600,1.683114,1.7443,1.6160,0.020443,600,1.674941,1.8134,1.5966,0.026500,600,2.068770,2.0702,2.0679,0.000352,600,0.0006298,0.00070,0.00060,0.0000221,600,13.71,16,12,0.76,600,13.79,16,12,0.76,600,13.06,15,10,0.81,600,12.71,15,10,0.85,600,11.87,14,9,0.88,600,10.91,13,7,0.99,600,9.24,12,5,1.32,600,6.02,10,0,1.54,600,12.9272,13.05,12.88,22.09,25,19,28.46,346855
2026-07-07 04:10:00,10.706,12.5,9.4,0.622,600,10.832,12.5,9.4,0.605,600,9.798,11.8,8.0,0.661,600,9.478,11.8,7.2,0.715,600,8.883,11.0,6.4,0.785,600,8.170,10.3,5.7,0.876,600,7.034,9.5,4.2,1.077,600,4.666,8.0,0.4,1.305,600,201.0219,3.1696,600,199.9561,4.0629,600,201.9940,3.9930,600,201.5452,4.8738,600,89.7782,90.77,88.59,0.6497,600,87.8280,88.25,87.41,0.2644,600,27.93896,28.115,27.806,0.08612,600,27.83399,27.860,27.790,0.01991,600,988.7607,990.16,988.28,0.2662,600,999.4138,999.58,999.17,0.0711,600,1.0070,1.18,0.97,0.0361,600,1.669174,1.7406,1.6123,0.021464,600,1.663804,1.7725,1.5798,0.027478,600,0.5793896,0.58115,0.57806,0.0008612,600,0.897782,0.9077,0.8859,0.006497,600,0.5783399,0.57860,0.57790,0.0001991,600,0.878280,0.8825,0.8741,0.002644,600,2.025540,2.0313,2.0236,0.001091,600,1.678871,1.7654,1.5724,0.027114,600,1.674977,1.7929,1.5828,0.032998,600,2.069218,2.0699,2.0682,0.000292,600,0.0006294,0.00074,0.00060,0.0000226,600,13.65,16,12,0.82,600,13.82,16,12,0.80,600,12.42,15,10,0.87,600,12.01,15,9,0.94,600,11.21,14,8,1.03,600,10.25,13,7,1.16,600,8.80,12,5,1.42,600,5.59,10,0,1.73,600,12.9270,13.02,12.83,22.07,27,19,28.31,346932
2026-07-07 04:20:00,11.504,13.3,9.4,0.652,600,11.602,13.2,9.4,0.657,600,10.563,12.5,8.0,0.724,600,10.185,12.5,8.7,0.758,600,9.573,11.8,7.2,0.764,600,8.680,10.3,4.9,0.923,600,7.483,10.2,4.2,1.141,600,5.243,8.7,0.4,1.278,600,200.9766,2.9653,600,199.4660,3.2885,600,201.1142,3.9304,600,200.7993,5.1223,600,91.0983,91.51,90.57,0.2101,600,88.3398,88.52,88.19,0.0824,600,27.81534,27.837,27.790,0.01232,600,27.78866,27.796,27.776,0.00288,600,988.7671,990.00,988.44,0.2122,600,999.4244,999.66,999.09,0.0761,600,1.0057,1.18,0.97,0.0357,600,1.668868,1.7339,1.5942,0.020080,600,1.660493,1.7322,1.6003,0.022236,600,0.5781534,0.57837,0.57790,0.0001232,600,0.910983,0.9151,0.9057,0.002101,600,0.5778866,0.57796,0.57776,0.0000288,600,0.883398,0.8852,0.8819,0.000824,600,2.025566,2.0306,2.0242,0.000870,600,1.672914,1.7725,1.6033,0.026687,600,1.669928,1.7745,1.5388,0.034687,600,2.069262,2.0702,2.0679,0.000312,600,0.0006285,0.00074,0.00060,0.0000223,600,14.70,17,12,0.86,600,14.84,17,12,0.87,600,13.43,16,10,0.95,600,12.94,16,11,0.99,600,12.12,15,9,1.00,600,10.93,13,6,1.22,600,9.39,13,5,1.50,600,6.36,11,0,1.69,600,12.9258,13.03,12.88,22.09,25,17,28.25,347009
2026-07-07 04:30:00,12.415,14.8,10.2,0.838,600,12.556,15.5,10.2,0.864,600,11.717,14.0,9.5,0.827,600,11.396,13.3,8.7,0.824,600,10.668,12.5,8.7,0.766,600,9.553,11.8,6.5,1.004,600,7.944,11.0,4.2,1.157,600,5.564,8.7,2.7,1.220,600,199.8437,2.7556,600,197.8007,2.9944,600,199.5589,3.2683,600,199.3517,5.0659,600,91.7556,91.98,91.28,0.1503,600,88.7305,88.89,88.52,0.0953,600,27.77918,27.800,27.749,0.01184,600,27.76087,27.783,27.743,0.01096,600,988.7932,990.08,988.20,0.2595,600,999.3870,999.58,999.17,0.0844,600,1.0070,1.18,0.97,0.0382,600,1.661207,1.7318,1.5935,0.018660,600,1.649242,1.7201,1.5697,0.020248,600,0.5777918,0.57800,0.57749,0.0001184,600,0.917556,0.9198,0.9128,0.001503,600,0.5776087,0.57783,0.57743,0.0001096,600,0.887305,0.8889,0.8852,0.000953,600,2.025673,2.0309,2.0232,0.001064,600,1.662359,1.7231,1.5747,0.022189,600,1.660140,1.7815,1.5281,0.034311,600,2.069109,2.0699,2.0682,0.000346,600,0.0006294,0.00074,0.00060,0.0000239,600,15.90,19,13,1.10,600,16.09,20,13,1.14,600,14.95,18,12,1.09,600,14.53,17,11,1.08,600,13.55,16,11,1.00,600,12.08,15,8,1.32,600,10.00,14,5,1.52,600,6.79,11,3,1.62,600,12.9270,13.04,12.87,22.11,25,20,28.18,347086
